<<<<<<< HEAD
1.224930442883416930e+02 5.700727194552528942e+01 1.492713789991276130e+01
1.302541344638733563e+02 6.373614189988987278e+01 2.178047094053112076e+01
1.645603137567418344e+02 6.443581583184717942e+01 4.542633080715265947e-01
1.038078784381142725e+02 6.298770597924327319e+01 4.465512886914628154e+01
1.035986587433255579e+02 6.455509725848479263e+01 4.674904887600797565e+01
9.487538053705125662e+01 2.807154311250036116e+01 5.302203998233282078e+01
1.808753538639724070e+02 -1.626818069719361759e+01 -6.054716759151650507e+01
1.056541192971496343e+02 6.218170253262969993e+01 4.155776262203466587e+01
1.734117693775020825e+02 -1.477407539413466253e+01 -2.481035359936397100e+01
1.404856549688364282e+02 -6.622576569338380637e+01 -1.100584797660031633e+01
1.763559188439055276e+02 1.340036414658599639e+01 -3.127297348937972643e+01
1.526670046670541012e+02 -5.924481732488854391e+01 -4.536220589693362726e-01
1.515939014003924683e+02 -4.689415910435901935e+01 1.268685449984965175e+01
1.586125491885602514e+02 -1.247054040457201296e+01 4.300357846102960124e+00
1.112584625174851567e+02 4.445542982822272648e+01 2.424560689813159087e+01
1.099119296178035228e+02 4.613818528879306058e+01 2.879640918666757443e+01
9.713279547578271433e+01 2.744181794703327526e+01 5.284754765925173814e+01
1.174166091615479246e+02 6.261124433558312319e+01 2.025389925791895251e+01
1.438786436112308422e+02 5.347433985441620408e+00 5.553236139663368931e-01
1.389687664014899156e+02 -7.396175824674259047e+01 -2.214172093902599947e+00
1.328136993219758040e+02 -7.347647296130652705e+01 -9.074943749953666483e+00
1.495180657844398127e+02 5.843192776204085703e+01 6.155524523784345092e+01
1.096103793653841620e+02 5.680860263742216176e+01 3.405511190230917862e+01
1.082687458307271555e+02 5.981513122166937535e+01 3.995018304479287252e+01
1.062243414471108451e+02 5.835365329680281121e+01 5.106048390775463020e+01
1.318113640599805478e+02 9.979372036958864101e+01 2.612816216885427423e+00
1.230416635343426179e+02 3.975750686212294482e+01 3.739412501592094173e+01
1.057888008144151968e+02 6.144620803424287203e+01 4.562791755275279826e+01
1.314709097662587283e+02 1.025981985851882143e+02 1.359775506602201034e+00
1.257915476850990331e+02 4.659690316729218296e+01 5.037057212719069810e+01
1.174643931664223686e+02 8.396024089448498273e+01 2.776500790615381220e+01
1.124525179255489888e+02 4.306129008269657987e+01 2.443422066952102512e+01
1.855263403353427520e+02 -2.658903295827806090e+01 -5.416859561863195438e+01
1.220051454428663078e+02 8.726933967524971081e+00 5.095283131840116653e+01
1.867503999733012279e+02 -2.499475660401493826e+01 -5.636475767369064016e+01
1.163526831820251459e+02 7.943253935146933031e+01 2.884517838256143563e+01
1.169035442899429142e+02 8.192130657038011066e+01 2.715519640535645607e+01
1.054066730091293778e+02 6.611224008766967586e+01 4.960129449583633487e+01
1.575971504199151525e+02 -6.997513117780397351e+01 -8.509694184891388957e+00
1.245491126960740473e+02 7.851348794896506433e+01 2.638627877033433577e+01
1.716822854095498769e+02 4.186362996336015385e+00 2.176953960289060319e+01
1.478573862621202295e+02 6.513802988671757532e+01 5.372799747841776608e+00
1.354126968602093939e+02 4.808743221760416731e+01 1.340957507889690348e+01
1.096943558862256793e+02 5.808490018508921082e+01 3.881793068817599845e+01
1.378044668979855771e+02 8.107381576315169980e+01 -1.623211388793476218e+01
1.789535625833926531e+02 5.266391834004942929e+00 -2.473250898384474183e+01
1.212596869657955949e+02 6.802708487706721030e+01 2.596954476932782541e+01
1.761556719222859044e+02 4.060886778402103658e+01 4.363922221362465592e+01
9.533941483642709613e+01 1.773013701217386640e+01 6.770916764012326894e+01
1.522810406668876340e+02 -7.335258443951830998e+01 -5.959929841003939188e+00
1.170400381534996654e+02 7.994467424013370760e+01 3.035188768492803746e+01
1.365605210518124295e+02 7.894906432196074775e+01 -1.312907511077296974e+01
1.108010579342997488e+02 4.880086277420171825e+01 3.335901251491645780e+01
1.767633118751309098e+02 4.756655918990421128e+01 2.706659769916225855e+01
1.146472134705850578e+02 6.350077327778403458e+01 3.039610801393170902e+01
1.049080553426721849e+02 5.993721461847959375e+01 5.090407255436117850e+01
1.203376192077204649e+02 8.901246288532728101e+01 2.692867854762600643e+01
9.931977716988031091e+01 9.302930952184635061e+00 4.293896763972472286e+01
1.015459466264293837e+02 1.214963073586490339e+01 4.501742886069235539e+01
9.895431904632138753e+01 1.464260521850503949e+01 4.764366830109236872e+01
1.815327449737536654e+02 -2.213739860022746342e+01 -2.872649675533847713e+01
1.380194817037933888e+02 7.867021837927789818e+01 -1.375484751374836989e+01
1.215199975880713623e+02 5.483282651496161009e+01 1.562563291202664217e+01
1.378889279631108025e+02 8.120367617221214118e+01 -1.168564830073808380e+01
1.607842030710893653e+02 3.396859234496691471e+01 6.002491415700660582e+01
1.511973078377290847e+02 8.657414284146835826e+01 7.046336798776700050e-01
1.730804184046089063e+02 4.765174192901232431e+01 4.864858809684046292e+01
1.173323628393903562e+02 6.576013700823212105e+01 1.881250256092429041e+01
1.182763900962595187e+02 6.681670978412365969e+01 2.520527058309972546e+01
1.354097891384057277e+02 9.217343633180881568e+01 -2.304500966757216496e+00
1.344991418466212565e+02 -6.690169975089372656e+01 -1.475822872091504578e+01
1.154284473070024291e+02 6.290940186675125290e+01 3.330701793654110787e+01
1.120195837155547451e+02 5.933854051010021635e+01 3.706756276897508684e+01
1.366805982285858363e+02 -3.204269208994612228e+01 1.629986445886889257e+01
1.179762406072276804e+02 7.062300854015356322e+01 2.952519791912043701e+01
1.669268870107646592e+02 -2.580842714370110258e+01 -5.646451548677830345e+01
1.203785228055318726e+02 8.322095835285635701e+01 2.811166274662027575e+01
1.043285533916739780e+02 5.972260948741119080e+01 5.376905732044880892e+01
1.832085571632737242e+02 -3.659889040815719596e+01 -4.045746563478078173e+01
1.086263534257690253e+02 6.587010267544401643e+01 4.865038162279547862e+01
1.220566414719796313e+02 8.555044439444891680e+01 2.721338171519908400e+01
1.054109563451891063e+02 6.306478330773794028e+01 5.433115760248146131e+01
1.124997029414439282e+02 5.997660404015920932e+01 5.008119100088553921e+01
1.209351397096130825e+02 6.561211224531074038e+01 2.267965671048265719e+01
1.607746162438807573e+02 -1.056585217324015247e+01 6.103725113546420999e+00
1.647931159274334618e+02 5.554976195761059898e+01 5.644825116734031667e+01
1.089301263195913094e+02 5.809246374873325180e+01 4.758230710559279686e+01
1.917730941125893196e+02 -3.434106462724071918e+01 -3.617369178842500332e+01
1.936508239778436575e+02 -3.210675683662245206e+01 -3.473828175252724293e+01
1.077694025943245606e+02 5.650756644877628787e+01 4.940440662263501537e+01
1.187607149037325627e+02 1.117191980799429629e+01 4.099008068533479587e+01
1.756394239939172621e+02 1.407122819746932052e+01 -2.835813046514984137e+01
1.722263536435921480e+02 6.825398695685714223e+00 1.907472718505022158e+01
1.250614162395954736e+02 9.793904059127889639e+00 5.439195035194568106e+01
1.598882870191152676e+02 8.139260839670546943e+01 -3.330484237645555901e+00
1.578700139599758643e+02 -2.496482799046030721e+01 7.909053985361252259e+00
1.885393697209302957e+02 -2.289917240893339923e+01 -3.104764152338315242e+01
1.528912446465980395e+02 -3.240325115811140932e+01 1.503085324877210738e+01
1.441084061263591423e+02 -7.306621446251629948e+01 -9.244757298346288010e+00
1.208548294070613451e+02 4.104530249492007954e+01 1.930567204385898350e+01
1.397947912229669498e+02 7.342067737261331217e+01 -1.417116298174333622e+01
1.229935681835237631e+02 8.165703076719722731e+01 3.050100248171807493e+01
1.200769908718240941e+02 4.114131260102929133e+01 2.147951344934442375e+01
1.415553439144651122e+02 -6.925561445419069173e+01 -1.202006329214030167e+01
9.468298261177986319e+01 1.393200422906522817e+01 6.742216021965640493e+01
1.621886363506973794e+02 1.507575127172072094e+00 -3.313136615759760417e+01
1.392431967286557040e+02 8.375281577927394494e+01 -5.087300570608368488e+00
9.488315760687459033e+01 1.564875964774041250e+01 6.771913380573199959e+01
9.626202489691988262e+01 2.326988021031819898e+01 6.518266812215627226e+01
1.230679640055417394e+02 6.787831199547005667e+01 2.458144702331939868e+01
1.383808544414570463e+02 9.009297473216318508e+01 -2.470779046466390572e+00
1.367457006769206487e+02 9.368540133897360533e+01 1.145588145550739512e+00
1.350092246564661025e+02 6.276900031085833120e+01 1.889927361844183906e+01
1.408684607877456756e+02 3.333154470019854898e+01 6.083169093775491376e+01
1.218258871821627451e+02 7.257945068310969816e+01 2.747978829201858986e+01
1.116748876936092216e+02 5.715490649575677651e+01 4.396803958870179230e+01
1.091883567757928120e+02 5.627792361797423837e+01 4.937647029495487061e+01
1.098032975262007938e+02 5.501474050081742462e+01 4.790791607916978734e+01
1.109473392212535288e+02 5.704789336173998748e+01 4.840369085388539361e+01
1.588389120527900786e+02 7.560063069039546235e+01 -1.150530376271303723e+01
1.619555028276546977e+02 8.609469761565256007e-01 1.637264378653579655e+00
1.088436121550484188e+02 5.863233012448539938e+01 5.140694272795239783e+01
1.237598427142647353e+02 8.467380659798776321e+01 2.803248023574300873e+01
1.221756575054643434e+02 8.474378332365581912e+01 3.094114157750971117e+01
1.402890151174865707e+02 7.248910585759610115e+01 -1.129691570070809448e+01
1.723027568031070587e+02 -1.177224509638437278e+00 -1.435216672500700241e+01
1.376322811115074103e+02 9.464977801933581247e+01 3.068995097713913545e-01
1.188943512667300979e+02 6.592696606012178506e+01 3.407454759509436570e+01
1.709043412588459887e+02 -1.776316500910893836e+01 -2.982932807412421283e+01
1.110258322166288565e+02 5.525964959184767622e+01 4.638489214194045474e+01
1.537499605611251638e+02 -4.889979605907574722e+01 1.117514755840976193e+01
1.192043689214025903e+02 3.590164429163784376e+01 3.979457809865426299e+01
1.672301454183950398e+02 1.702485988008334061e+01 3.562549134656427441e+01
1.674823039988658593e+02 1.584336632581975479e+01 3.792011477167739741e+01
1.219294380426911175e+02 4.466032742095135433e+01 4.484454975456635850e+01
1.569621127243757712e+02 7.659363100616670295e+01 -1.039314028324810835e+01
1.755932817037645464e+02 4.894859813218540978e+01 2.932686149570022494e+01
1.389510445167890111e+02 9.192188084900499234e+01 3.600233826741874310e-01
1.646144175084049266e+02 2.945067988334172426e+01 2.110927894589378795e+00
1.745032095525632485e+02 5.830336541195159583e+01 3.614015367956353231e+01
1.512560919900824103e+02 -3.159694711582074689e+01 1.859397239300949067e+01
1.246697351872995796e+02 7.189911704893897593e+01 2.509392057260315312e+01
1.699252683696318513e+02 -1.892149047886717383e+01 -6.539315020406316137e+01
1.252987515308732327e+02 7.590817147890297178e+01 2.542578281539798013e+01
1.487841431234707841e+02 6.733266807520989516e+01 3.638094069503203798e+00
1.031721881248671195e+02 5.999950953812482446e+00 5.279392353930320070e+01
1.725399503942093702e+02 3.910277615847754618e+01 1.142678999818615182e+01
1.241737723585693374e+02 4.360572348767311013e+01 1.858492289355102400e+01
1.234662870779594499e+02 4.098123882244517091e+01 2.068844984393312458e+01
1.006608839920390039e+02 6.303951807475829838e+00 5.829290449462415324e+01
1.420048889033850514e+02 7.235350327469380716e+01 -9.214300215921030102e+00
1.523223419748035212e+02 2.566798769720199047e+01 1.317205941115432211e+00
1.264060543515249009e+02 5.000579145614372578e+01 1.769426079058307266e+01
1.478210752412835802e+02 6.274531813817320369e+01 -1.400397896264663267e+00
1.268632819351096543e+02 5.177068245517050826e+01 1.788180267107013677e+01
1.434055905286284371e+02 7.698182546549453775e+01 -2.128990688056662250e-01
1.367221953583692766e+02 4.773629246311011798e+01 9.304765257809592072e+00
1.405708354738472963e+02 8.042885003223454987e+01 -5.126796452512029312e+00
1.402757419928412048e+02 8.249106322404063008e+01 -3.500696174280163220e+00
9.702862198180643816e+01 1.503920542149216644e+01 6.884865484861846596e+01
1.662885885036123170e+02 5.425649569364732372e+01 5.609589605504265819e+01
1.329550847686305417e+02 -6.688964925340309264e+01 -1.617621654554748289e+01
1.398396948984239145e+02 9.032196651469642745e+01 -2.134024029143626322e-01
1.263341808760783778e+02 7.347438477295389703e+01 2.465914037543820569e+01
1.264348203539688313e+02 7.564043080556869825e+01 2.579361682342844375e+01
1.537508209986197016e+02 -7.160273285531803822e+01 -7.593797778230467088e+00
1.727622615595063849e+02 4.549584968266118068e+01 1.618859795411532332e+01
1.250403963873960436e+02 7.830419070295809547e+01 3.132366794344851257e+01
1.542718281252899146e+02 1.333203307529953818e+01 4.561226844453116769e+01
1.827926391278516292e+02 -1.854432363611990553e+01 -5.263004839959781833e+01
1.630914123900172399e+02 -4.641470300790843106e-01 -2.000196167601954400e+00
1.576873090182000396e+02 7.595526183141240040e+01 -1.372885385640932299e+01
1.793927754232612983e+02 -1.734471913567454493e+01 -4.467997909882160457e+01
9.882791624079088422e+01 1.230232979656276804e+01 6.743443780391976361e+01
1.394064578079693320e+02 2.889161942002224137e+01 6.117757426946301536e+00
1.590205982567368324e+02 7.353469060918479272e+01 -6.969767858630833146e+00
1.727150004596517192e+02 -1.913139891619287525e+01 -2.940204847111092334e+01
1.718173126244394098e+02 -1.734980052797840600e+01 -2.736746240517287632e+01
1.646046444446451460e+02 1.189676025202729637e+00 -4.310446127695261254e+00
1.716466934485403613e+02 -1.157614325900153140e+01 -2.482813820434737195e+01
1.562618202324622985e+02 -3.252987114510106892e+01 2.457162055603596684e+00
1.546397084929490120e+02 -3.181157809026086625e+01 4.435733203207364639e+00
1.547263774176915092e+02 -2.881728506020243330e+01 6.468466657316746193e+00
1.354518008846397663e+02 -6.489758788350532370e+01 -1.412160333570773219e+01
1.602653749128849370e+02 5.850549367401065837e+01 -5.412362846462260180e+00
1.412662464137671066e+02 -7.222392600939549823e+01 -2.508702332944971580e+00
1.706804493983067630e+02 -8.926227467647656511e+00 -4.172185013341425019e+01
1.263893533948646706e+02 3.958972452277419052e+01 2.215533653473037745e+01
1.250191802736617177e+02 4.137197913794978632e+01 2.409784064565626949e+01
1.289696021456496169e+02 5.114480414490515869e+01 1.645153278748764336e+01
1.496025115298559172e+02 2.837968467332942168e+01 5.095830395694883386e+00
1.633446927331257825e+02 2.715219303968338327e+00 -6.506699480156148407e-01
1.419766530986309476e+02 5.885578280067927892e+01 1.145190490573864395e+01
1.217837415090407234e+02 4.433356287932951290e+01 3.308888800310902667e+01
1.195150418186743480e+02 4.524216848958631232e+01 3.542567231308029108e+01
1.578645734198603918e+02 -7.342875593793388056e+00 2.773251571557185713e+01
1.635754597661579055e+02 -1.857379725229140632e+01 1.699853447006094953e+01
1.742374753155190490e+02 2.245166974298834717e+01 -1.798048449430281792e+01
1.567365651694087205e+02 8.651547121841134924e+01 -1.366393204934539796e+01
1.712557264653305253e+02 2.433045593052260358e+01 -1.020176926585935995e+01
1.218455462374713818e+02 2.922216594364450870e+01 4.557923168922324209e+01
1.444622458766293960e+02 7.483385559579627966e+01 5.159301295842750434e+00
1.659904672589522647e+02 4.056631783521842394e-01 -8.051025589963760609e-01
1.651680788794330397e+02 2.927949215221887513e+01 2.225256279223300382e+00
1.320212994638573036e+02 -7.280408334594561381e+01 -9.184582814690719132e+00
1.655432086482827287e+02 1.911794594364875088e-01 9.100700927064337975e-01
1.652816264832727597e+02 3.255882953612297115e+01 6.063564609341183242e+00
1.596168588738123333e+02 -5.477316325042296796e+01 4.209506076326238855e+00
1.313146565244411761e+02 6.346773261919566522e+01 2.518963870506554059e+01
1.565105914345992346e+02 5.531919007545035072e+00 -1.701866669041251257e+01
1.470397896836723532e+02 1.161108754007286237e+01 3.827106844820789178e+01
1.465024596820810530e+02 1.425532331157473109e+01 3.945831488595543135e+01
1.454876118412297217e+02 1.156293991588991688e+01 4.234234662124677584e+01
1.684501587869204968e+02 -2.395362778827763250e+01 -5.295312220608087017e+01
1.532524865839327788e+02 2.936146294318909256e+01 2.322773995138996739e+00
1.372477388775063503e+02 5.143877385327089513e+01 1.364803155846934146e+01
1.642952703845920723e+02 3.896014616298781874e-02 3.244032373175848250e+00
1.445174959344121248e+02 5.403088060677148974e+01 6.060784772570215750e+01
1.369756445910737739e+02 2.846781152694650885e+01 9.098395972435035617e+00
1.253389905591752580e+02 3.067736957717424673e+01 2.229350628955725355e+01
1.360579729517376109e+02 -7.404415386411874067e+01 -8.668761466086928991e+00
1.230004165056085270e+02 2.908876435624925705e+01 2.806134162185498582e+01
1.252674667136759581e+02 3.203235818565219262e+01 2.416015896635743587e+01
1.194560698732053368e+02 3.673307294934205913e+01 3.920215802171255604e+01
1.192259826935778051e+02 4.322246212495443984e+01 4.184249218065885145e+01
1.483407929372006606e+02 8.587140622842761672e+01 2.309961691210261847e+00
1.591990079083414571e+02 -6.867816070996004107e+00 2.859735997351040737e+01
1.511774549248243318e+02 -5.316954869854042443e+01 6.428461200022271171e+00
1.654901440141457840e+02 -5.516496487260214110e+01 -7.123571526784558294e+00
1.314934339419586138e+02 5.911934901403562037e+01 2.091125801859113764e+01
1.212241166864135948e+02 3.613999177336745561e+01 3.835630394038462754e+01
1.331822441089153131e+02 6.159113652694534835e+01 1.973283534192424682e+01
1.761374760827040120e+02 3.438109854657637499e+01 1.731994509162644746e+01
1.335111134852879502e+02 6.412743362440589578e+01 2.224244921500047312e+01
1.214548591708926892e+02 4.497458416338777454e+01 4.281982418706758153e+01
1.208613026374233925e+02 4.728046611483201644e+01 4.403168220808924360e+01
1.450536869251691314e+02 8.482474525709814372e+01 2.814418519344307867e+00
1.315617866212117804e+02 6.568505772595038650e+01 2.616125492027661181e+01
1.221922887382975205e+02 5.778660235272046464e+01 4.488904657847584190e+01
1.278613378540386520e+02 6.711308112485947674e+01 3.586573342235053730e+01
1.719951059416763144e+02 -2.063184063645153898e+01 -5.745913319344433035e+01
1.401731103183968514e+02 -6.729561932581216865e+01 -1.234342878411441902e+01
1.227053797701619970e+02 3.797029052431092566e+01 3.684501196193000538e+01
1.494663397411494259e+02 2.795954466969292085e+01 2.559291291071243535e+00
1.849324226678247953e+02 -3.682899431420946712e+01 -4.172959184693864643e+01
1.895330456725911858e+02 -2.795691401410922339e+01 -5.083734856071361463e+01
1.787763267677264025e+02 9.582677891348868826e+00 -5.832642776677700702e+00
1.674236547899071468e+02 -5.624409633993521851e+01 -1.100939903020274713e+01
1.834481609594443228e+02 -3.106621977121287159e+01 -3.647763627777931106e+01
1.834167810321689558e+02 -2.832947215551099518e+01 -3.521221635072849665e+01
1.713325438089206614e+02 -1.882648205444816725e+01 -6.696304794648432335e+01
1.610765763074794563e+02 -5.544508404224925613e+01 1.929113764298293177e+00
1.646247434051111327e+02 -5.067079866586083625e+01 -3.309461667108973160e+00
1.591400548830815751e+02 -5.311787818434358144e+01 3.085331038934751025e+00
1.722651583143219796e+02 -1.747169949353189722e+01 -5.958145125662359476e+01
1.724595361849377753e+02 -2.244225763980043453e+01 -5.398376421124102365e+01
1.398397470617320835e+02 5.000342502145672086e+01 7.460744527075554799e+00
1.516522772348484693e+02 2.738761657381547820e+01 2.005974499636922204e+00
1.788314218050327327e+02 3.591697544114882845e+00 -1.585101299794797214e+01
1.580631260429576344e+02 -2.513675753600939800e+01 1.520557864810132109e+01
1.779132539073369514e+02 3.206216645268633592e+00 -1.251900454900814630e+01
1.245832161989123676e+02 5.658174210518524916e+01 4.628005644894511761e+01
1.205905212750723052e+02 2.924335516085954367e+01 4.703522757026157564e+01
1.722059469911863516e+02 2.620645239998724563e+00 1.489357189281751204e+00
1.775195242125124935e+02 8.468726134902563984e+00 -3.820659992144262773e+00
1.588858641123665052e+02 -9.770647441664767285e+00 2.690158984765371031e+01
1.769847503636784154e+02 -4.849219461966907119e+00 -2.249057965683139670e+01
1.548493530473068347e+02 -3.204713797151355692e+01 6.447804661085887901e+00
1.404241081107820435e+02 4.755394964497315868e+01 5.435093043864588580e+00
1.370169342958665482e+02 5.497035590731177024e+01 1.571471077319475640e+01
1.254950865606773505e+02 2.368382284507312718e+01 3.365535456409173776e+01
1.276228445960202009e+02 6.090959958193353430e+01 5.092865135424853662e+01
1.473307659879496043e+02 6.926188537952981505e+01 4.315989472457797405e-01
1.193159072179648064e+02 2.777591699113665413e+01 4.803505749575966632e+01
1.467239074582830654e+02 7.425160149740619886e+01 2.467965111818864798e+00
1.453236085188744653e+02 4.610394417277262846e+01 3.787844753662104935e+00
1.473612677622786578e+02 7.785157565364741572e+01 3.362427577689150127e+00
1.546962568458805549e+02 1.153548231110110578e+01 4.376659477413525678e+01
1.723918774867955790e+02 3.972927586836938474e+01 1.199504311228109898e+01
1.439238273573907634e+02 7.823337407177837122e+01 2.606978716908016303e+00
1.495734441936916994e+02 8.776736250716706422e+01 8.724534241371362242e-01
1.332878724679807760e+02 6.577402462280926443e+01 3.479380659678962218e+01
1.245399669903700328e+02 5.527217225369207654e+01 4.594236557940301680e+01
1.305680346131757688e+02 6.660725237010808542e+01 3.706519491796350252e+01
1.762666569789529092e+02 9.047828126102830382e+00 -4.434377966118750791e+00
1.835890873007236621e+02 -3.480346506926242256e+01 -4.045585801785728819e+01
1.402591598273233160e+02 -7.405064498398137118e+01 -1.542080190459990341e+00
1.183687702455297597e+02 2.717781717453725321e+01 5.179519136901006249e+01
1.490334612905698748e+02 8.078679837989517409e+01 4.574870475749247767e+00
1.476327787138270082e+02 6.707240209365063777e+01 1.702078563562892555e+00
1.283736924821218679e+02 4.836667124324483069e+01 5.086081420587638746e+01
1.276630432685818022e+02 6.487025141787914606e+01 4.626931070336869567e+01
1.453784255112043127e+02 -6.617537341203910728e+01 -1.665818686535028448e+01
1.411344265383837353e+02 -3.954978414326958358e+01 2.525464045656420353e-01
1.573874780177413299e+02 7.369216003161207595e+01 -1.232723250302493767e+01
1.487686236868128731e+02 6.206909167568560548e+01 4.251596578604037724e+00
1.588149216608204313e+02 7.754283390198881420e+01 -1.298554535135624555e+01
1.405383423220599752e+02 1.672073040228979224e+01 4.830105311150163061e+00
1.225976263509155331e+02 2.991391141498646533e+01 4.716771507234643224e+01
1.213258444956966855e+02 2.868017033147599903e+01 4.914148480865591040e+01
1.500369840915273585e+02 7.123042330980858594e+01 2.725125245606490054e+00
1.505506369795270984e+02 7.534844547542553528e+01 3.020863561853715851e+00
1.236538643386045067e+02 3.575974619331753956e+01 4.864278920418367136e+01
1.531852399128404443e+02 7.481650293851021161e+01 3.013719929089731409e+00
1.499125357352318417e+02 7.747509990506263478e+01 3.264160756548241338e+00
1.238225346246333771e+02 3.795753512711049638e+01 4.774795107339118516e+01
1.512563365914055566e+02 7.938098354727158323e+01 2.969530160750410985e+00
1.262926552226117991e+02 6.146961888659173212e+01 4.916071505073645653e+01
1.313180036231071881e+02 6.843500345321054112e+01 4.396047386685183511e+01
1.360233085496476235e+02 -6.696230432448983549e+01 -1.706653365806853628e+01
1.585166449117197374e+02 -5.762362979397318341e+00 2.543453609752671696e+01
1.274793490836782865e+02 6.622872042585498775e+01 4.877750472059677378e+01
1.359614232466092290e+02 -6.414505755861611647e+01 -1.470694111057137832e+01
1.431720792251602745e+02 2.659245194007116098e+01 3.431547120036569254e+00
1.316869008312278595e+02 -7.508028624658952310e+01 -1.058309303292004344e+01
1.406307532666196494e+02 6.839348004869005138e+01 4.514611616473124656e+01
1.636838244941957043e+02 -2.319204436677347658e+01 -6.109554622169308402e+01
1.863323476641411105e+02 -1.818465490268118145e+01 -5.376837825625319311e+01
1.532963848143425878e+02 7.810192598252710638e+01 4.744477703724369277e+00
1.809013980929425429e+02 -1.555816213960065220e+01 -4.525035479162617946e+01
1.329207448830044598e+02 -7.193618616183113090e+01 -9.984544687065929125e+00
1.404142013862110616e+02 1.258589099823139534e+01 5.224705881199785296e+00
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.387386948429156917e+02 -6.700877614657950687e+01 -1.664363148387206692e+01
1.652889949585702425e+02 -2.421904524259312552e+01 -6.137369101119019632e+01
1.653346512632553242e+02 -2.368026743830390757e+01 -6.194640217391204118e+01
1.336781677511880559e+02 -7.277547495184673210e+01 -7.788842391301702861e+00
<<<<<<< HEAD
1.343634389012207464e+02 -7.068728449091844368e+01 -9.863288738334571093e+00
1.417478147728815543e+02 1.000453974774656629e+01 3.749281339068174290e+00
1.576820720845104802e+02 1.070379012552837494e+01 -2.667521632902121809e+01
1.455607602384762629e+02 2.671777584442438069e+01 3.154408870319720393e+00
1.448613166431119623e+02 3.075135450564638262e+01 4.146801215253053563e+00
1.364787714129665801e+02 1.649503834622582232e+01 1.711389591016950007e+01
1.362883387067697640e+02 1.534339855599518287e+01 1.933499851623759369e+01
1.462974315927214661e+02 3.043789934539915976e+01 3.104612015278179982e+00
1.471884511071255304e+02 3.278525909643613545e+01 2.219037814297019295e+00
1.425531568268660010e+02 -7.577204777015633397e+01 -2.330910275086372607e+00
1.244996729201219523e+02 1.357728394512663606e+01 4.123868839888723414e+01
1.484322505930375087e+02 4.961482642583910518e+01 4.373401787820816011e+00
1.200302747956070419e+02 7.780223716503181564e+00 5.074330124703357114e+01
1.724849880251246077e+02 -2.485174428414462611e+01 -5.724599130101262290e+01
1.345125553106375378e+02 -3.387989516912349330e+01 8.332497451676900369e+00
1.433095295300428234e+02 6.340998144339594944e+01 2.222129086502144446e+01
1.427884268325119308e+02 6.424811459256066826e+01 2.419303505799830845e+01
1.421107516081393953e+02 6.385209944533150406e+01 2.709254257164432644e+01
1.262076220395434092e+02 4.191633824953799348e+01 4.911838094670167010e+01
1.402843501984525858e+02 6.532643593887851807e+01 2.698578617064572427e+01
1.262686634370739398e+02 4.206039643862931854e+01 5.174404398144033479e+01
1.340653810584074961e+02 6.910695750395308323e+01 4.248822879597581448e+01
1.584396466582527978e+02 -2.302730967149295793e+01 1.932742736298787634e+01
1.519378535106195898e+02 5.212440173379422959e+01 -9.865707289866332275e-02
1.968265099786398480e+02 -1.795889633023084997e+01 1.063741991042998336e+01
1.407265086441092876e+02 -6.620661507464315321e+01 -6.440804722593208353e+00
=======
1.659517012720685614e+02 -2.263762154721624853e+01 -6.098191196024750838e+01
1.343634389012207464e+02 -7.068728449091844368e+01 -9.863288738334571093e+00
1.763508791473663564e+02 -1.291595720474816744e+00 -1.982759752697335642e+01
1.380700349258591757e+02 -6.349582230344613976e+01 -1.405029085816222612e+01
1.405903632110185413e+02 1.087853594381557976e+01 5.292919117449081057e+00
1.455607602384762629e+02 2.671777584442438069e+01 3.154408870319720393e+00
1.446726525014779554e+02 2.856778318289667595e+01 6.120448511432268646e+00
1.425531568268660010e+02 -7.577204777015633397e+01 -2.330910275086371719e+00
1.200302747956070419e+02 7.780223716503181564e+00 5.074330124703357114e+01
1.598442684540385130e+02 7.775466555829369497e+01 -1.093990038239344997e+01
1.596154174033181334e+02 8.149441996298003232e+01 -1.049910567598836586e+01
1.479501381617429843e+02 6.337194576314044525e+01 9.167294622278880922e+00
1.501079379098387676e+02 6.643328870396329933e+01 8.126091629179860831e+00
1.433095295300428234e+02 6.340998144339594944e+01 2.222129086502144446e+01
1.280670451970840702e+02 4.714301598146193584e+01 5.363294185212022569e+01
1.322082304850919172e+02 6.691460852790292790e+01 4.954484076651136348e+01
1.326742783506324770e+02 6.623804495935785042e+01 4.707385420556170885e+01
1.596774435214743448e+02 7.548652093235266136e+01 -9.072664811195997103e+00
1.249566484051541977e+02 3.683881277932240295e+01 4.756186542756578461e+01
1.508036571826721968e+02 -2.608387504533603618e+01 3.982344231699816106e+00
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.433380897834995551e+02 6.815085072383187992e+01 4.642629624751984352e+01
1.858959381095015715e+02 -2.004682877922812168e+01 -5.512193056528686697e+01
1.700595754949435445e+02 -1.979472125676263516e+01 -6.655744014196918101e+01
1.691912474358773011e+02 3.021825051602341006e+01 5.306872021913342508e+01
<<<<<<< HEAD
1.331219295709676658e+02 -3.336525413829083675e+01 1.113612470792864073e+01
1.480554048587033265e+02 2.783567378199137465e+01 1.155442969943431208e+00
1.498590906965425518e+02 -5.974588248035173166e+01 -1.529827980275145194e+01
